packet_id,timestamp,src_ip,dst_ip,protocol_name,length,sport,dport,is_tls,protocol,has_payload,anomaly,anomaly_score
7462,1499428884.130509,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7463,1499428884.130608,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,70,139,49162,0,6,1,1,0.11763226139420613
7464,1499428884.130657,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,70,139,49162,0,6,1,1,0.11763226139420613
7465,1499428884.130786,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7466,1499428884.13079,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7467,1499428884.148423,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,260,49162,139,0,6,1,1,0.13145279035062646
7468,1499428884.148427,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,260,49162,139,0,6,1,1,0.13145279035062646
7469,1499428884.192113,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7470,1499428884.192117,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7471,1499428884.196215,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,251,139,49162,0,6,1,1,0.10863233735009403
7472,1499428884.196218,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,251,139,49162,0,6,1,1,0.10863233735009403
7473,1499428884.196358,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7474,1499428884.196361,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7475,1499428884.196681,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,158,49162,139,0,6,1,1,0.13134612810653962
7476,1499428884.196684,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,158,49162,139,0,6,1,1,0.13134612810653962
7477,1499428884.196715,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7478,1499428884.196719,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7479,1499428884.197474,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,194,139,49162,0,6,1,1,0.11203597353426792
7480,1499428884.197478,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,194,139,49162,0,6,1,1,0.11203597353426792
7481,1499428884.197599,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7482,1499428884.197603,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7483,1499428884.197755,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,162,49162,139,0,6,1,1,0.12994972901165375
7484,1499428884.197803,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,162,49162,139,0,6,1,1,0.12994972901165375
7485,1499428884.198121,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,126,139,49162,0,6,1,1,0.11542394773811232
7486,1499428884.198124,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,126,139,49162,0,6,1,1,0.11542394773811232
7487,1499428884.198172,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7488,1499428884.198176,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7489,1499428884.198496,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,170,49162,139,0,6,1,1,0.12982509428580946
7490,1499428884.198499,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,170,49162,139,0,6,1,1,0.12982509428580946
7491,1499428884.198778,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,173,139,49162,0,6,1,1,0.11602834028421699
7492,1499428884.198781,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,173,139,49162,0,6,1,1,0.11602834028421699
7493,1499428884.198839,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7494,1499428884.198842,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7495,1499428884.199076,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,224,49162,139,0,6,1,1,0.1329946883460727
7496,1499428884.199125,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,224,49162,139,0,6,1,1,0.1329946883460727
7497,1499428884.199336,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,194,139,49162,0,6,1,1,0.11203597353426792
7498,1499428884.199339,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,194,139,49162,0,6,1,1,0.11203597353426792
7499,1499428884.199391,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7500,1499428884.199393,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7501,1499428884.199735,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,252,49162,139,0,6,1,1,0.13084082575426337
7502,1499428884.199738,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,252,49162,139,0,6,1,1,0.13084082575426337
7503,1499428884.228805,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,422,139,49162,0,6,1,1,0.08675592624879874
7504,1499428884.228808,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,422,139,49162,0,6,1,1,0.08675592624879874
7505,1499428884.228926,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7506,1499428884.22893,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7507,1499428884.229278,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,111,49162,139,0,6,1,1,0.14184955076841743
7508,1499428884.229282,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,111,49162,139,0,6,1,1,0.14184955076841743
7509,1499428884.229403,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,105,139,49162,0,6,1,1,0.1143196244076819
7510,1499428884.229406,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,105,139,49162,0,6,1,1,0.1143196244076819
7511,1499428884.229454,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7512,1499428884.229503,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7513,1499428884.229618,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,195,49162,139,0,6,1,1,0.13002197627285117
7514,1499428884.229666,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,195,49162,139,0,6,1,1,0.13002197627285117
7515,1499428884.229803,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,293,139,49162,0,6,1,1,0.1030495955576134
7516,1499428884.229807,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,293,139,49162,0,6,1,1,0.1030495955576134
7517,1499428884.229832,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7518,1499428884.22988,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7519,1499428884.229929,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,195,49162,139,0,6,1,1,0.13002197627285117
7520,1499428884.22993,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,195,49162,139,0,6,1,1,0.13002197627285117
7521,1499428884.229995,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,174,139,49162,0,6,1,1,0.11508207487732258
7522,1499428884.230043,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,174,139,49162,0,6,1,1,0.11508207487732258
7523,1499428884.23007,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7524,1499428884.230118,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7525,1499428884.230119,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,105,49162,139,0,6,1,1,0.14327509861672777
7526,1499428884.230167,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,105,49162,139,0,6,1,1,0.14327509861672777
7527,1499428884.230229,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,105,139,49162,0,6,1,1,0.1143196244076819
7528,1499428884.230277,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,105,139,49162,0,6,1,1,0.1143196244076819
7529,1499428884.230305,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7530,1499428884.230354,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7531,1499428884.230403,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7532,1499428884.230404,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7533,1499428884.234682,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,54595,53,0,17,1,1,0.04512005665581631
7534,1499428884.234685,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,54595,53,0,17,1,1,0.04512005665581631
7535,1499428884.234686,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,50277,53,0,17,1,1,0.0532250684309028
7536,1499428884.234687,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,50277,53,0,17,1,1,0.0532250684309028
7537,1499428884.234866,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,54595,0,17,1,-1,-0.003210904752515731
7538,1499428884.234913,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,54595,0,17,1,-1,-0.003210904752515731
7539,1499428884.234914,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,50277,0,17,1,1,0.01304831692682007
7540,1499428884.234915,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,50277,0,17,1,1,0.01304831692682007
7541,1499428884.235056,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,57286,53,0,17,1,1,0.04163993391986298
7542,1499428884.235059,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,57286,53,0,17,1,1,0.04163993391986298
7543,1499428884.23506,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,26806,53,0,17,1,-1,-0.001995171635744697
7544,1499428884.235061,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,26806,53,0,17,1,-1,-0.001995171635744697
7545,1499428884.235222,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,57286,0,17,1,-1,-0.007650219249753065
7546,1499428884.235225,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,57286,0,17,1,-1,-0.007650219249753065
7547,1499428884.235226,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,26806,0,17,1,1,0.0033020895676554307
7548,1499428884.235227,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,26806,0,17,1,1,0.0033020895676554307
7549,1499428884.235309,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,18250,53,0,17,1,1,0.007659125363818853
7550,1499428884.235357,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,18250,53,0,17,1,1,0.007659125363818853
7551,1499428884.235358,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,12026,53,0,17,1,1,0.03542688065056243
7552,1499428884.235359,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,12026,53,0,17,1,1,0.03542688065056243
7553,1499428884.235468,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,18250,0,17,1,1,0.025748792149140498
7554,1499428884.235516,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,18250,0,17,1,1,0.025748792149140498
7555,1499428884.235517,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,12026,0,17,1,1,0.04449839289375934
7556,1499428884.235518,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,12026,0,17,1,1,0.04449839289375934
7557,1499428884.235592,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,24709,53,0,17,1,-1,-0.0031507879716843323
7558,1499428884.235641,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,24709,53,0,17,1,-1,-0.0031507879716843323
7559,1499428884.235642,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,3570,53,0,17,1,1,0.08472833653236128
7560,1499428884.235643,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,3570,53,0,17,1,1,0.08472833653236128
7561,1499428884.23575,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,24709,0,17,1,1,0.005281077704141879
7562,1499428884.235798,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,24709,0,17,1,1,0.005281077704141879
7563,1499428884.235799,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,3570,0,17,1,1,0.09294686762170318
7564,1499428884.2358,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,3570,0,17,1,1,0.09294686762170318
7565,1499428884.236563,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,38558,53,0,17,1,1,0.018892216317820898
7566,1499428884.236567,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,38558,53,0,17,1,1,0.018892216317820898
7567,1499428884.236567,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,49883,53,0,17,1,1,0.055071089725368894
7568,1499428884.236568,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,49883,53,0,17,1,1,0.055071089725368894
7569,1499428884.236716,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,38558,0,17,1,1,0.001210875450175064
7570,1499428884.236719,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,38558,0,17,1,1,0.001210875450175064
7571,1499428884.23672,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,49883,0,17,1,1,0.012665879526984947
7572,1499428884.236721,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,49883,0,17,1,1,0.012665879526984947
7573,1499428884.236823,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,59773,53,0,17,1,1,0.030888107155608746
7574,1499428884.236871,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,59773,53,0,17,1,1,0.030888107155608746
7575,1499428884.236872,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,50858,53,0,17,1,1,0.046722419490801026
7576,1499428884.236873,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,50858,53,0,17,1,1,0.046722419490801026
7577,1499428884.236971,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,59773,0,17,1,-1,-0.009564089543606102
7578,1499428884.237019,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,59773,0,17,1,-1,-0.009564089543606102
7579,1499428884.23702,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,50858,0,17,1,1,0.012609125155405465
7580,1499428884.237021,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,50858,0,17,1,1,0.012609125155405465
7581,1499428884.237107,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,2097,53,0,17,1,1,0.0974567078120952
7582,1499428884.237156,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,2097,53,0,17,1,1,0.0974567078120952
7583,1499428884.237157,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,49203,53,0,17,1,1,0.05652157229584087
7584,1499428884.237158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,49203,53,0,17,1,1,0.05652157229584087
7585,1499428884.237259,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,2097,0,17,1,1,0.10141251351458852
7586,1499428884.237307,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,2097,0,17,1,1,0.10141251351458852
7587,1499428884.237308,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,49203,0,17,1,1,0.013834959557478932
7588,1499428884.237309,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,49203,0,17,1,1,0.013834959557478932
7589,1499428884.237383,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,53345,53,0,17,1,1,0.04842946338665055
7590,1499428884.237432,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,53345,53,0,17,1,1,0.04842946338665055
7591,1499428884.237433,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,2578,53,0,17,1,1,0.09360050810351311
7592,1499428884.237434,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,65,2578,53,0,17,1,1,0.09360050810351311
7593,1499428884.237534,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,53345,0,17,1,1,0.004610570335706332
7594,1499428884.237582,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,53345,0,17,1,1,0.004610570335706332
7595,1499428884.237583,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,2578,0,17,1,1,0.09798888698887948
7596,1499428884.237584,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,65,53,2578,0,17,1,1,0.09798888698887948
7597,1499428884.272178,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7598,1499428884.272181,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7599,1499428884.272394,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7600,1499428884.272398,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7601,1499428884.272772,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7602,1499428884.272776,00:19:b9:0a:69:f1,00:25:00:a8:c4:60,Ethernet,66,139,49162,0,6,1,1,0.11958967361877376
7603,1499428884.272975,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7604,1499428884.272979,00:25:00:a8:c4:60,00:19:b9:0a:69:f1,Ethernet,66,49162,139,0,6,1,1,0.1549426815571726
7605,1499428884.376491,70:6e:6d:1d:bb:03,01:00:0c:cc:cc:cc,802.3,457,0,0,0,0,1,1,0.022461353267165696
7606,1499428884.538801,70:6e:6d:1d:bb:0d,01:00:0c:cc:cc:cc,802.3,458,0,0,0,0,1,1,0.019921054584774778
7607,1499428884.596505,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,308,49155,389,0,6,1,1,0.14338222740408624
7608,1499428884.596508,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,308,49155,389,0,6,1,1,0.14338222740408624
7609,1499428884.596752,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,394,389,49155,0,6,1,1,0.10605160017978149
7610,1499428884.596756,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,394,389,49155,0,6,1,1,0.10605160017978149
7611,1499428884.596911,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49155,389,0,6,1,1,0.17087182266492112
7612,1499428884.596915,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49155,389,0,6,1,1,0.17087182266492112
7613,1499428884.606208,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,286,49155,389,0,6,1,1,0.1450011789282621
7614,1499428884.606212,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,286,49155,389,0,6,1,1,0.1450011789282621
7615,1499428884.606632,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,394,389,49155,0,6,1,1,0.10605160017978149
7616,1499428884.606635,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,394,389,49155,0,6,1,1,0.10605160017978149
7617,1499428884.606723,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49155,389,0,6,1,1,0.17087182266492112
7618,1499428884.606726,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49155,389,0,6,1,1,0.17087182266492112
7619,1499428884.616275,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,230,49157,3268,0,6,1,1,0.051961810689058585
7620,1499428884.616279,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,230,49157,3268,0,6,1,1,0.051961810689058585
7621,1499428884.616502,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,152,3268,49157,0,6,1,1,0.05596580517642147
7622,1499428884.616505,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,152,3268,49157,0,6,1,1,0.05596580517642147
7623,1499428884.616598,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49157,3268,0,6,1,1,0.07485915115681874
7624,1499428884.616601,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49157,3268,0,6,1,1,0.07485915115681874
7625,1499428884.897391,70:6e:6d:1d:bb:05,01:00:0c:cc:cc:cc,802.3,457,0,0,0,0,1,1,0.022461353267165696
7626,1499428885.19981,70:6e:6d:1d:bb:02,01:00:0c:cc:cc:cc,802.3,457,0,0,0,0,1,1,0.022461353267165696
7627,1499428885.274083,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,343,49157,3268,0,6,1,1,0.04390519433321949
7628,1499428885.274086,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,343,49157,3268,0,6,1,1,0.04390519433321949
7629,1499428885.274444,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,217,3268,49157,0,6,1,1,0.04963906215273606
7630,1499428885.274447,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,217,3268,49157,0,6,1,1,0.04963906215273606
7631,1499428885.274498,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49157,3268,0,6,1,1,0.07485915115681874
7632,1499428885.274502,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49157,3268,0,6,1,1,0.07485915115681874
7633,1499428885.282891,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,214,49155,389,0,6,1,1,0.14899703719314666
7634,1499428885.282894,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,214,49155,389,0,6,1,1,0.14899703719314666
7635,1499428885.283396,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,1524,389,49155,0,6,1,1,0.03514089750107652
7636,1499428885.2834,18:66:da:9b:e3:7d,00:25:00:a8:c4:60,Ethernet,1524,389,49155,0,6,1,1,0.03514089750107652
7637,1499428885.283437,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49155,389,0,6,1,1,0.17087182266492112
7638,1499428885.28344,00:25:00:a8:c4:60,18:66:da:9b:e3:7d,Ethernet,66,49155,389,0,6,1,1,0.17087182266492112
7639,1499428885.379953,70:6e:6d:1d:bb:03,01:00:0c:cc:cc:cc,802.3,457,0,0,0,0,1,1,0.022461353267165696
7640,1499428885.900118,70:6e:6d:1d:bb:05,01:00:0c:cc:cc:cc,802.3,457,0,0,0,0,1,1,0.022461353267165696
7641,1499428886.378962,70:6e:6d:1d:bb:03,01:00:0c:cc:cc:cc,802.3,457,0,0,0,0,1,1,0.022461353267165696
7642,1499428886.607025,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7643,1499428886.60703,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7644,1499428886.607031,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7645,1499428886.607032,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7646,1499428886.607033,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7647,1499428886.607034,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7648,1499428886.607035,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7649,1499428886.607036,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7650,1499428886.607037,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7651,1499428886.607038,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7652,1499428886.607039,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7653,1499428886.60704,00:25:00:a8:c4:60,01:00:5e:00:00:fb,Ethernet,117,5353,5353,0,17,1,1,0.12010009196551635
7654,1499428886.660417,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,469,56108,3268,0,6,1,-1,-0.018131027405830835
7655,1499428886.66042,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,469,56108,3268,0,6,1,-1,-0.018131027405830835
7656,1499428886.660676,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,138,3268,56108,0,6,1,-1,-0.017020072263734143
7657,1499428886.660679,18:66:da:9b:e3:7d,00:19:b9:0a:69:f1,Ethernet,138,3268,56108,0,6,1,-1,-0.017020072263734143
7658,1499428886.660757,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,Ethernet,66,56108,3268,0,6,1,1,0.01957838789880828
